,success,timestep,world_x_mean,world_x_std,world_y_mean,world_y_std,world_z_mean,world_z_std,rot_x_mean,rot_x_std,rot_y_mean,rot_y_std,rot_z_mean,rot_z_std,open_gripper_mean,open_gripper_std
19,0,19,0.00773867788877206,0.009385542805774423,0.006960519820734365,0.01841184626786495,-0.007139167544513833,0.011520585951783182,0.030679650335372413,0.03981660228356117,0.005008385912117239,0.031878370833468186,-0.014376892098543925,0.07136085118366274,0.8541950342098618,0.2292629685610918
20,0,20,0.007530821653021912,0.009889442424651453,0.007326274358006091,0.017898603155087123,-0.008022913925105492,0.011540643340665478,0.031857110010494454,0.039497076080566164,0.005985811471681358,0.0315160392948975,-0.010859622882264656,0.07043537130103969,0.8384199012896854,0.23582589102125984
21,0,21,0.0071297911208914825,0.009493814568487881,0.00642304016960091,0.017146826375911833,-0.006568155861570922,0.011948545188311122,0.027350671866710537,0.03976659681251436,0.0032782883450110253,0.029608496071557733,-0.009001765476174824,0.07270278890939734,0.8337241285244618,0.2416138937676805
22,0,22,0.007238500201936577,0.009366282697955532,0.005907914973847728,0.01632347199593231,-0.006046493962593589,0.012174887705149413,0.026243994890484932,0.03654488349659893,0.0024440665711524005,0.028085180088201375,-0.00682162129077842,0.06602402002087457,0.8321721355716795,0.23839942647943912
23,0,23,0.007769731271004321,0.009858815880295638,0.005728338860968378,0.016629472969394526,-0.006088281553588273,0.012041630419398965,0.024614759546207142,0.036443165734499856,0.0036295385637822,0.02785663167149388,-0.007973184179483042,0.06428060764448222,0.8282239019768265,0.24136527515130682
24,0,24,0.007517957255239024,0.009701352208731567,0.005016267983167312,0.015043693223047296,-0.006052159639571388,0.011920401491059971,0.024908265963597256,0.03486625642201275,0.0027073488930951877,0.02662347645831866,-0.007213856486696045,0.06555332391562893,0.8270401839359739,0.24338832871384203
25,0,25,0.00749808706345889,0.010438696400248389,0.004224347892087612,0.016409465224851746,-0.0062513656266904045,0.011970762201826794,0.025032589760621157,0.03346827414049082,0.0040825946959453675,0.026302265239078762,-0.008410847185085219,0.06529588434740047,0.8262430586708903,0.2429618584601644
26,0,26,0.007415579232865752,0.010267228837438205,0.004061760868580771,0.01612046085034353,-0.005709151409540444,0.01112561339488861,0.022707601060838658,0.03268789036259538,0.0028114824906265443,0.02526931934729583,-0.006836405676375232,0.06267333349187461,0.8244212891002533,0.23845276382035874
27,0,27,0.007068684777351606,0.009908291234978609,0.003130413193496175,0.014442862735934097,-0.005500020175430987,0.011259699337414908,0.022022910807702894,0.03216368250324682,0.0023503174274380157,0.026893740234357866,-0.006470123698721361,0.05643340377526623,0.8305881693924466,0.22798452026677282
28,0,28,0.007080592582801496,0.010231963445102658,0.003415199815024067,0.014204120443653089,-0.006314621380480897,0.010980039067631136,0.021988728668207495,0.03315396491334603,0.0029673180343841223,0.027167418683640317,-0.004909678639497471,0.04764585079734078,0.831164236893115,0.2297120734344129
29,0,29,0.006793445285738936,0.01112143307250681,0.0025835393409771035,0.015259978905297976,-0.005088857219523228,0.011137876136499386,0.022069212278272785,0.03211103466655346,0.0015476240005671414,0.024709047841184946,-0.002261443499817406,0.04017885895413651,0.8281352323536172,0.23539098258843794
